========== DOORS REMOTE SPY LOG ==========
Время старта: 2026-05-17 13:20:34
Длительность: 300 секунд
Направления: C->S (клиент->сервер), S<-C (сервер->клиент), BIND (bindable)
==========================================

[13:20:34][S<-C] ReplicatedStorage.RemotesFolder.SendErrorLog | "STARTING RP ROOM "
[13:24:19][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -328 [number]
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -347 [number]
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -355 [number]
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -355 [number]
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -355 [number]
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -359 [number]
[13:24:19][S<-C] ReplicatedStorage.ReplicatedTweening.TweenEvent | "RunTween" | Workspace.CurrentRooms.16.Assets.Table.DrawerContainer.Main [MeshPart] | {1=0.4000000059604645, 2=Enum.EasingStyle.Quad, 3=Enum.EasingDirection.Out, 4=0, 5=false, ...} | {CFrame=534.601929, -1.3437705, -933.004883, -1, 0, 0, 0, 1, 0, 0, 0, -1, }
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -366 [number]
[13:24:19][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -366 [number]
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -366 [number]
[13:24:19][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -370 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -370 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -370 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -370 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -370 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -366 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -363 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -363 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -374 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][S<-C] ReplicatedStorage.RemotesFolder.GetCurrency | Vector3(534.57, -0.91, -932.98) | 5 [number] | "Gold"
[13:24:20][BIND] Players.Ladenosaben.PlayerGui.TopbarUI.Topbar.StatsTopbarHandler.StatModules.Gold.Gold | 315 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -382 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -354 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -336 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -310 [number]
[13:24:20][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -291 [number]
[13:24:20][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -291 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -291 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -283 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -268 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -253 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -230 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -222 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -203 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -168 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -129 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -122 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -122 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -122 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -126 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -126 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -129 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -129 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -129 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -153 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -168 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -168 [number]
[13:24:21][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -168 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -149 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:21][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:21][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -144 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -159 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -159 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -159 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -159 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -159 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -159 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -159 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -140 [number]
[13:24:22][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -113 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -86 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -70 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -59 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -59 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -59 [number]
[13:24:22][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -59 [number]
[13:24:22][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -59 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -59 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -63 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -67 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -55 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -47 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -43 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -43 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -63 [number]
[13:24:23][S<-C] ReplicatedStorage.RemotesFolder.LightningStrike | 
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -78 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -78 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -78 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -78 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -78 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -82 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -97 [number]
[13:24:23][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -124 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -140 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -140 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -140 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -140 [number]
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -140 [number]
[13:24:23][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:24:23][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -140 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -190 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -236 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -298 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -328 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -328 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -348 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -413 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -432 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -432 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -432 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -432 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -432 [number]
[13:24:24][S<-C] ReplicatedStorage.ReplicatedTweening.TweenEvent | "RunTween" | Workspace.CurrentRooms.16.Assets.Table.DrawerContainer.Main [MeshPart] | {1=0.4000000059604645, 2=Enum.EasingStyle.Quad, 3=Enum.EasingDirection.Out, 4=0, 5=false, ...} | {CFrame=574.602539, -1.3437705, -933.004883, -1, 0, 0, 0, 1, 0, 0, 0, -1, }
[13:24:24][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -432 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -440 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -444 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -448 [number]
[13:24:24][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -448 [number]
[13:24:24][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -448 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -448 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -394 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -394 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -394 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -398 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -405 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -409 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -413 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -413 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -413 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -417 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:24:25][S<-C] ReplicatedStorage.RemotesFolder.GetCurrency | Vector3(574.86, -0.91, -932.98) | 5 [number] | "Gold"
[13:24:25][BIND] Players.Ladenosaben.PlayerGui.TopbarUI.Topbar.StatsTopbarHandler.StatModules.Gold.Gold | 320 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -421 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -409 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -348 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -267 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -190 [number]
[13:24:25][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -141 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -114 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:25][C->InvokeServer] ReplicatedStorage.RemotesFolder.CheckRevive | 
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:25][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:25][S<-C] ReplicatedStorage.RemotesFolder.UseEventModule | "shatter" | nil [nil] | 100 [number] | 8 [number] | Random [Random]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -106 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -122 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:26][C->FireServer] Workspace.CurrentRooms.16.Door.ClientOpen | 
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -133 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -148 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -183 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -199 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -202 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -199 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -195 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -195 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -195 [number]
[13:24:26][S<-C] ReplicatedStorage.RemotesFolder.Dread | "clear"
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.PingRemote | 
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -199 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -206 [number]
[13:24:26][C->FireServer] ReplicatedStorage.RemotesFolder.MotorReplication | -218 [number]
